"file","survey_area","state","issue_date","caption","series"
"IA-2011-05-31-59.tif","Jefferson County","IA","1999","Landscape relationship of geomorphic components and hillslope positions (modified after Ruhe and Walker, 1968) (Soil Survey of Jefferson County, Iowa; 1999).",""
"IA-2011-06-01-17.tif","Lucas County","IA","1999","Landscape relationship of geomorphic components and hillslope positions (modified after Ruhe and Walker, 1968) (Soil Survey of Lucas County, Iowa; 1999). ",""
"IL-2011-08-04-19.tif","Henderson County","IL","2006","Effect of topography and native vegetation on soil (Soil Survey of Henderson County, Illinois; 2006). ",""
"IL-2011-08-04-30.tif","Jersey County","IL","1966","Relationship of soils in general soil areas A, B, C, D, and E to slope, physiographic position, and kinds of soil parent materials. Numbers on drawing are soil type numbers (Soil Survey of Jersey County, Illinois; 1966). ",""
"IN-2012-01-20-08.tif","Wabash County","IN","February 1983","Landforms in Wabash County, Indiana (Soil Survey of Wabash County, Indiana; 1983).",""
"KS-2012-01-20-18.tif","Cheyenne County","KS","June 1989","General pattern of geology, relief, and drainage in Cheyenne County (Soil Survey of Cheyenne County, Kansas; 1989).",""
"KS-2012-01-20-28.tif","Clay County","KS","September 1984","Drainage, relief, and geologic material in Clay County (Soil Survey of Clay County, Kansas; 1984).",""
"KS-2012-01-20-42.tif","Decatur County","KS","April 1989","Drainage pattern, relief, and geology in Decatur County (Soil Survey of Decatur County, Kansas; 1989).",""
"KS-2012-01-20-51.tif","Elk County","KS","November 1986","Drainage pattern, relief, and geology in Elk County (Soil Survey of Elk County, Kansas; 1986).",""
"KS-2012-01-20-57.tif","Ellsworth County","KS","February 1989","Drainage pattern, parent material, and relief in Ellsworth County (Soil Survey of Ellsworth County, Kansas; 1989).",""
"KS-2012-01-23-21.tif","Gray County","KS","January 1968","General landscape features and drainage patterns of Gray County (Soil Survey of Gray County, Kansas; 1968).",""
"KS-2012-01-23-38.tif","Hodgeman County","KS","June 1973","Geologic cross section of Hodgeman County, west to east, 4 miles north of the south county line (Soil Survey of Hodgeman County, Kansas; 1973).",""
"KS-2012-01-23-45.tif","Labette County","KS","July 1990","Pattern of geology, relief, and drainage in Labette County (Soil Survey of Labette County, Kansas; 1990).",""
"KS-2012-01-23-50.tif","Lane County","KS","November 1972","Landscape of Lane County (Soil Survey of Lane County, Kansas; 1972).",""
"KS-2012-01-24-04.tif","Logan County","KS","July 1964","Diagram of the major outcropping geologic formations of Logan County that contribute parent material for the soils (Soil Survey of Logan County, Kansas; 1964).",""
"KS-2012-01-25-04.tif","Phillips County","KS","September 1987","General pattern of drainage, relief, and geology in Phillips County (Soil Survey of Phillips County, Kansas; 1987).",""
"KS-2012-01-26-04.tif","Sherman County","KS","March 1973","Landscape of Sherman County showing relief and drainage (Soil Survey of Sherman County, Kansas; 1973).",""
"KS-2012-01-26-23.tif","Wallace County","KS","March 1986","Drainage, relief, and geologic material in Wallace County (Soil Survey of Wallace County, Kansas; 1986).",""
"KS-2012-01-26-32.tif","Wilson County","KS","February 1989","Drainage patter, relief, and parent material in Wilson County (Soil Survey of Wilson County, Kansas; 1989).",""
"LA-2012-04-27-02.tif","Franklin Parish","LA","August 1981","Distribution of loess and other sediments on an east-west traverse from Louisiana Highway 4 bridge at the Boeuf River to vicinity of old church (Soil Survey of Franklin Parish, Louisiana; August 1981).",""
"LA-2012-04-27-08.tif","St. Mary Parish","LA","December 2007","Schematic cross-section of Teche-Mississippi and Teche-Red River deposits as St. Martinsville, Louisiana. Modified and redrawn from figure courtesy of Coastal Studies Institute, Louisiana State University, Baton Rouge, Louisiana (Soil Survey of St. Mary Parish, Louisiana; December 2007).",""
"LA-2012-04-27-14.tif","Plaquemines Parish","LA","2000","Generalized geology and delta plain chronology of South Louisiana (modified from Frazier, 1967) (Soil Survey of Plaquemines Parish, Louisiana; 2000).",""
"MI-2010-09-07-01.tif","Alcona County","MI","1998","Diagrammatic cross-section showing glacial deposits of Alcona County. Modified after Burgis and Eschman, 1981 (Soil Survey of Alcona County, Michigan; 1998).",""
"MI-2010-09-07-03.tif","Crawford County","MI","1998","Dominant glacial landforms of Crawford County. Modified after Burgis and Eschman, 1981 (Soil Survey of Crawford County, Michigan; 1998).",""
"MI-2010-09-07-04.tif","Iosco County","MI","2002","The dominant glacial landforms in Iosco County (modified after Burgis and Eschman, 1981) (Soil Survey of Iosco County, Michigan; 2002).",""
"MI-2010-09-07-05.tif","Iosco County","MI","2002","A cross-section of Iosco County showing elevation and landforms (modified after Burgis and Eschman, 1981) (Soil Survey of Iosco County, Michigan; 2002).",""
"MI-2010-09-07-08.tif","Kalkaska County","MI","2005","Physiography of Kalkaska County, Michigan. The scale is 1:250,000 (Soil Survey of Kalkaska County, Michigan; 2005).",""
"MI-2010-09-07-13.tif","Marquette County","MI","2007","Diagrammatic cross-section of Marquette County showing the topography, dominant soils, elevation, landforms, parent material, and underlying bedrock. The dominant soils listed correspond with those on the general soil map. The landforms, bedrock geology, and parent material in the diagram correspond with those on the landform map and the generalized bedrock geology map (Soil Survey of Marquette County, Michigan; 2007).",""
"MI-2010-09-07-14.tif","Marquette County","MI","2007","Generalized cross section showing the bedrock geology of Marquette County. (Modified after Martin, 1936, and Kelley, 1968) (Soil Survey of Marquette County, Michigan; 2007).",""
"MI-2010-09-07-21.tif","Montmorency County","MI","2003","Physiography of Montmorency County, Michigan (Soil Survey of Montmorency County, Michigan; 2003).",""
"MI-2010-09-28-01.tif","Luce County","MI","2006","Physiography of Luce County (Soil Survey of Luce County, Michigan; 2006).",""
"MI-2012-02-06-01.tif","Alcona County","MI","1998","Diagrammatic cross-section showing glacial deposits of Alcona County. Modified after Burgis and Eschman, 1981 (Soil Survey of Alcona County, Michigan; 1998).",""
"MI-2012-02-06-16.tif","Houghton County Area","MI","October 1991","Generalized bedrock geology of Houghton County. Modified after Martin 1936 (9), and Kelley, 1968 (8) (Soil Survey of Houghton County Area, Michigan; October 1991).",""
"MI-2012-02-06-17.tif","Houghton County Area","MI","October 1991","Dominant glacial landforms of Houghton County. Modified after Peterson, 1985 (13) (Soil Survey of Houghton County Area, Michigan; October 1991).",""
"MI-2012-02-06-31.tif","Kent County","MI","April 1986","Physiography of Kent County, Michigan (Soil Survey of Kent County, Michigan; April 1986).",""
"MI-2012-02-06-42.tif","Missaukee County","MI","December 1985","Physiography of Missaukee County, Michigan (Soil Survey of Missaukee County, Michigan; December 1985).",""
"MN-2010-09-08-17.tif","Otter Tail County","MN","2001","Geomorphology and parent material of Otter Tail County (Soil Survey of Otter Tail County, Minnesota; 2001).",""
"MN-2010-09-10-11.tif","Sherburne County","MN","","Generalized bedrock geologic map and cross section of Sherburne County (Soil Survey of Sherburne County, Minnesota).",""
"MN-2010-09-10-14.tif","Sherburne County","MN","","Parent material in the major geomorphic areas of Sherburne County (Soil Survey of Sherburne County, Minnesota).",""
"MS-2012-04-26-08.tif","Alcorn County","MS","September 1971","Generalized geologic map of Alcorn County (Soil Survey of Alcorn County, Mississippi; September 1971).",""
"MS-2012-04-26-11.tif","Kemper County","MS","1999","Generalized geologic map of Kemper County (Soil Survey of Kemper County, Mississippi; 1999).",""
"MS-2012-04-26-12.tif","Lowndes County","MS","September 1979","Geologic map of Lowndes County (Soil Survey of Lowndes County, Mississippi; September 1979).",""
"MS-2012-04-26-13.tif","Noxubee County","MS","October 1986","Generalized geologic map of Noxubee County, Mississippi (Soil Survey of Noxubee County, Mississippi; October 1986).",""
"MS-2012-04-27-02.tif","Simpson County","MS","July 1996","Generalized geologic map of Simpson County. (After Alvin R. Bicker, Jr., 1969. Geologic Map of Mississippi, Mississippi Geological Survey, Jackson, Mississippi) (Soil Survey of Simpson County, Mississippi; July 1996).",""
"MS-2012-04-27-08.tif","Tunica County","MS","May 1956","Cross section of Tunica County showing elevations of various bayous, natural levees, and low bottom areas (Soil Survey of Tunica County, Mississippi; May 1956).",""
"MS-2012-04-27-12.tif","Lincoln County","MS","May 1963","Major forest types in Lincoln County (Soil Survey of Lincoln County, Mississippi; May 1963).",""
"MT-2012-05-09-01.tif","Beaverhead National Forest Area","MT","2008","A cirque has a steep headwall and an undulating to hilly basin or floor that often contains a small lake. Alpine ridges are very narrow (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-02.tif","Beaverhead National Forest Area","MT","2008","Trough walls are the steep side slopes of U-shaped glacial valleys. Trough bottoms have thick deposits of drift, alluvium, and colluvium (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-03.tif","Beaverhead National Forest Area","MT","2008","Glaciated mountain slopes are mantled by glacial till (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-04.tif","Beaverhead National Forest Area","MT","2008","Moraines are undulating or hilly glacial drift deposits (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-05.tif","Beaverhead National Forest Area","MT","2008","Mountain slopes have strongly convex ridges and upper slopes. Drainageways are widely spaced (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-06.tif","Beaverhead National Forest Area","MT","2008","Dissected mountain slopes have V-shaped valleys with nearly straight side slopes. Drainageways are closely spaced (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"MT-2012-05-09-07.tif","Beaverhead National Forest Area","MT","2008","Landslide deposits have slip scars, cracks, and leaning trees indicating recent movement (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",""
"NC-2010-09-28-08.tif","Rutherford County","NC","1997","A physiographic overview of Rutherford County showing the locations and relative proportions of mountain and Piedmont landforms (Soil Survey of Rutherford County, North Carolina; 1997).",""
"NC-2012-02-07-01.tif","Carteret County","NC","September 1987","In nearly level interstream areas on uplands and low marine terraces, the seasonal high water taple approaches the surface as distance from the drainageway increases (Soil Survey of Carteret County, North Carolina; September 1987).",""
"NC-2012-02-07-08.tif","Craven County","NC","March 1989","Typical landscape position and drainage class relationships of soils from a drainageway to the center of a broad interstream divide. The seasonal high water table approaches the surface as distance from the drainageway increases (Soil Survey of Craven County, North Carolina; March 1989).",""
"NC-2012-02-07-12.tif","Dare County","NC","March 1992","The drainage system commonly used on wet soils in Dare County (Soil Survey of Dare County, North Carolina; March 1992).",""
"NC-2012-02-07-33.tif","Pamlico County","NC","August 1987","The Minnesott Ridge and Suffolk Scarp are along the former shoreline of the ancient Pamlico Sea. This ridge separates the older soils of the Talbot surface from the younger soils of the Pamlico surface (Soil Survey of Pamlico County, North Carolina; August 1987).",""
"NC-2012-02-07-34.tif","Pamlico County","NC","August 1987","Typical landscape position and drainage class relationships of soils are shown from a drainageway to the center of a broad interstream divide. The seasonal high water table approaches the surface as distance from the drainageway increases (Soil Survey of Pamlico County, North Carolina; August 1987).",""
"NC-2012-02-07-37.tif","Polk County","NC","1998","About 70 percent of the land area in Polk County is in the Piedmont Physiographic Region, and about 30 percent is in the Mountain Physiographic Region (Soil Survey of Polk County, North Carolina; 1998).",""
"ND-2012-02-07-08.tif","Bottineau County","ND","May 1982","Drainage and relief in Bottineau County (Soil Survey of Bottineau County, North Dakota; May 1982).",""
"ND-2012-02-07-17.tif","Cavalier County","ND","May 1990","Physiographic features of Cavalier County (Soil Survey of Cavalier County, North Dakota; May 1990).",""
"ND-2012-02-07-36.tif","Foster County","ND","July 1995","Physiographic feature of Foster County, North Dakota (Soil Survey of Foster County, North Dakota; July 1995).",""
"ND-2012-02-08-15.tif","Kidder County","ND","March 1988","Physiographic features of Kidder County (Soil Survey of Kidder County, North Dakota; March 1988).",""
"ND-2012-02-08-20.tif","McHenry County","ND","October 1990","Physiographic features of McHenry County, North Dakota (Soil Survey of McHenry County, North Dakota; October 1990).",""
"ND-2012-02-08-34.tif","Mountrail County","ND","June 1991","Physiographic features of Mountrail County (Soil Survey of Mountrail County, North Dakota; June 1991).",""
"ND-2012-02-08-37.tif","Nelson County Area","ND","June 1989","Physiographic features of Nelson County, North Dakota (Soil Survey of Nelson County Area, North Dakota; June 1989).",""
"ND-2012-02-08-49.tif","Sheridan County","ND","November 1994","Physiographic features of Sheridan County, North Dakota (Soil Survey of Sheridan County, North Dakota; November 1994).",""
"NE-2012-02-13-34.tif","Kearney County","NE","September 1984","Landscape and parent material in Kearney County (Soil Survey of Kearney County, Nebraska; September 1984).",""
"NH-2012-02-14-07.tif","Cheshire County","NH","June 1989","The realtionship between slope and soil drainage classes for some soils that formed in identical parent material under the same climatic conditions (Soil Survey of Cheshire County, New Hampshire; June 1989).",""
"NH-2012-02-14-30.tif","Sullivan County","NH","December 1983","The relationship between slope and soil drainage classes (Soil Survey of Sullivan County, New Hampshire; December 1983).",""
"NJ-2010-09-13-08.tif","Salem County","NJ","2008","Typical relationship of the soils, landform position, and parent material for soils developing in tidal marshes (Soil Survey of Salem County, New Jersey; 2008).",""
"NV-2012-05-09-01.tif","Great Basin National Park","NV","2009","Pattern of general soil map units in the Horse Heaven area. General soil map units 1 and 5 are in areas of limestone. General soil map unit 7 is on higher elevation mountains in areas with quartzite lithology. General soil map unit 2 is in areas of alluvium (Soil Survey of Great Basin National Park, Nevada; 2009).",""
"NV-2012-05-09-02.tif","Great Basin National Park","NV","2009","Pattern of general soil map units in the vicinity of Mill Creek. General soil map unit is on low elevation fan piedmonts and mountains, map units 4 and 6 are on middle elevation hills and mountains, and map unit 7 is on high elevation mountains. This pattern illustrates the trend toward cooler soils and related plan communities with increasing elevation (Soil Survey of Great Basin National Park, Nevada; 2009).",""
"NV-2012-05-09-03.tif","Great Basin National Park","NV","2009","View of Strawberry Creek Area. General soil map unit 3 is on alluvium and till in valleys. Map units 7 and 10 are on middle and high elevation mountains with quartzite parent materials. Map unit 4 is on granitic mountains at middle elevations (Soil Survey of Great Basin National Park, Nevada; 2009).",""
"NV-2012-05-09-04.tif","Great Basin National Park","NV","2009","General soil map unit 8 is extensive in the southern portion of Great Basin National Park. It is on high elevation mountains dominated by calcareous parent material. (View is toward Granit Peak.) (Soil Survey of Great Basin National Park, Nevada; 2009).",""
"NV-2012-05-09-05.tif","Great Basin National Park","NV","2009","The pattern of general soil map units at the top of the Snake Creek watershed near Pyramid Peak. General soil map unit 11 is at the highest elevations with dominantly alpine vegetation. General soil map units 7, on high elevation quartzite mountains, and 9, on high elevation granitic mountains, border unit 11. General soil map unit 10 is on the areas of till (Soil Survey of Great Basin National Park, Nevada; 2009).",""
"NV-2012-05-09-24.tif","Western White Pine County Area, Parts of White Pine and Eureka Counties","NV","1998","The relationship of general soil map units to a typical bolson landscape. Units 20, 22, and 27 are on hills and mountains; units 10 and 15 are on landforms of the piedmont slope; and unit 4 is on the basin floor (Soil Survey of Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties; 1998).",""
"NV-2012-05-09-25.tif","Western White Pine County Area, Parts of White Pine and Eureka Counties","NV","1998","The relationship of general soil map units to a typical semibolson landscape. Units 19, 23, and 26 are on hills and mountains; units 11, 14, 16, and 18 are on the component landforms of the piedmont slope; and unit 1 is on the axial-stream flood plain and adjoining stream terraces (Soil Survey of Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties; 1998).",""
"NV-2012-05-09-26.tif","Western White Pine County Area, Parts of White Pine and Eureka Counties","NV","1998","Typical arrangement of detailed map units on a bolson landscape. Unit 250 is on lake plains, unit 351 is on inset fans and fan skirts, unit 290 is on the upper part of fan piedmonts, unit 113 is on hills, and units 436 and 1436 are on mountains (Soil Survey of Western White Pine County Area, Nevada, Parts of White Pine and Eureka Counties; 1998).",""
"NY-2010-09-28-07.tif","Delaware County","NY","2006","The Hydrologic Cycle (Soil Survey of Delaware County, New York; 2006).",""
"NY-2012-02-15-28.tif","Madison County","NY","March 1981","This diagram shows a cross-sectional view of bedrock in Madison County (Soil Survey of Madison County, New York; March 1981).",""
"OH-2010-09-29-07.tif","Clinton County","OH","2005","Glacial moraines of Clinton County (Soil Survey of Clinton County, Ohio; 2005).",""
"OH-2010-09-29-17.tif","Fairfield County","OH","2005","Physiographic subdivisions of Fairfield County (Wolfe and others, 1962) (Soil Survey of Fairfield County, Ohio; 2005).",""
"OK-2012-02-16-44.tif","Harmon County","OK","September 1984","General geology map of Harmon County. North-south cross section along State Highway 30 (Soil Survey of Harmon County, Oklahoma; September 1984).",""
"OK-2012-02-17-57.tif","Woodward County","OK","November 1963","Parent materials and some topographic features of the soils of Woodward County (Soil Survey of Woodward County, Oklahoma; November 1963).",""
"OR-2010-09-29-03.tif","Douglas County Area","OR","2005","Geographic areas of the survey area (Soil Survey of Douglas County Area, Oregon; 2005).",""
"OR-2012-05-10-05.tif","Alsea Area","OR","October 1973","Types of rock in the Alsea Area (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-06.tif","Alsea Area","OR","October 1973","Cuesta face and back slope of dipping arkosic sandstone bedrock (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-07.tif","Alsea Area","OR","October 1973","Diagram showing a cross section of six landforms (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-08.tif","Alsea Area","OR","October 1973","Generalized map showing distribution of ground vegetation by understory plant communities. These communities are as follows: (1) brackenfern-salal, salal-brackenfern, ocean spray-salal, and salal; (2) salmonberry-swordfern; (3) salal-swordfern; (4) vine maple-salal; and (5) vine maple-swordfern, swordfern and swordfern-oxalis (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-09.tif","Alsea Area","OR","October 1973","Generalized map showing stocking of timber stands in the Alsea Area. Canopy density of 40 percent or greater: (1) conifers, (2) conifers and hardwoods, (3) hardwoods and hardwoods and conifers. Canopy density of less than 40 percent; (4) mixed hardwoods and conifers (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-10.tif","Alsea Area","OR","October 1973","Generalized map showing types of forest cover in the Alsea Area: (1) spruce and hemlock, (2) red alder, (3) Douglas-fir and western hemlock, (4) Douglas-fir (Soil Survey of Alsea Area, Oregon; October 1973).",""
"OR-2012-05-10-24.tif","Benton County","OR","January 2009","Block diagram of a type of mass movement called soil creep (Soil Survey of Benton County, Oregon; January 2009).",""
"OR-2012-05-10-25.tif","Benton County","OR","January 2009","Block diagram of a type of mass movement called slump-earthflow (Soil Survey of Benton County, Oregon; January 2009).",""
"OR-2012-05-10-26.tif","Benton County","OR","January 2009","Block diagram of a type of mass movement called debris avalanche-debris flow (Soil Survey of Benton County, Oregon; January 2009).",""
"OR-2012-05-10-31.tif","South Umpqua Area","OR","April 1973","Distribution of bedrock in the South Umpqua Area (Soil Survey of South Umpqua Area, Oregon; April 1973).",""
"OR-2012-05-10-32.tif","South Umpqua Area","OR","April 1973","Diagram of some landforms in the South Umpqua Area (Soil Survey of South Umpqua Area, Oregon; April 1973).",""
"PR-2012-05-10-04.tif","San German Area","PR","December 2008","Major land uses in the survey area (Soil Survey of San Germán Area, Puerto Rico; December 2008).",""
"PR-2012-05-10-05.tif","San German Area","PR","December 2008","Ecological life zones in the survey area (Soil Survey of San Germán Area, Puerto Rico; December 2008).",""
"SC-2012-03-14-19.tif","Dorchester County","SC","January 1990","The terraces in Dorchester County were formed as the ocean moved over the area. They indicate former shorelines (Soil Survey of Dorchester",""
"SD-2012-03-15-05.tif","Codington County","SD","December 1966","SDhematic drawing showing the topopgraphy of Codington County (Soil Survey of Codington County, SD; 1966).",""
"SD-2012-03-15-82.tif","Minnehaha County","SD","June 1964","Geologic profile showing underlying rock formation. Niobrara chalk is Cretaceous; Sioux quartzite is Precambrian (Soil Survey of Minnehaha County, SD; 1964).",""
"TN-2010-11-02-18.tif","Lincoln County","TN","2004","Stratigraphic column of Lincoln County, Tennessee (Soil Survey of Lincoln County, Tennessee; 2004).",""
"TX-2012-03-21-03.tif","Hansford County","TX","June 1960","General soil areas of Hansford County. Noncalcareous uplands: Pullman-Zita-Randall-Dahlhart; Calcareous uplands: Portales-Mansker; Breaks and canyons: Potter-Stony rough land; Valley lands: Bippus-Mansker-Spur-Sandy alluvial land (Soil Survey of Hansford County, TX; 1960).",""
"TX-2012-03-21-24.tif","Lamb County","TX","March 1962","Irrigated and dry cropland of Lamb County, Tex (Soil Survey of Lamb County, TX; 1962).",""
"TX-2012-05-09-08.tif","Guadalupe Mountains National Park","TX","2010","Pattern of landforms and underlying materials in Guadalupe Mountains National Park (Soil Survey of Guadalupe Mountains National Park, Texas; 2010).",""
"US-2012-03-27-01.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 1. The Basin and Range Province and its Sections in the western United States: Great Basin section of isolated ranges separated by aggraded desert plains (A); Sonoran Desert section of widely separated short ranges in desert plains (B); Salton Trough sectio of desert alluvial slopes and delta plain (C); Mexican Highland section of isolated ranges separated by aggraded desert plains (D); Sacramento section of mature block mountains of gently tilted strata, block plateaus, and bolsons (E) (after Fenneman, 1928) (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-02.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 2. The major physiographic parts of an internally-drained intermontane basin, or bolson: the piedmont slope (P), and the basin floor, or more specifically, the bolson floor (F). This schematic diagram shows part of an elongated bolson with bounding montain ranges on the near and far sides and the fart end of the bolson cut off by hills. The dotted-line drainageways suggest positions of major landforms (cf., Fig. 3). Neither the playa nor the drainageways of the floor are shown (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-03.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 3. The geographic zones, or positions, in which the major landforms of bolsons commonly occur. The upper piedmont zone comprises mountain-valley fans within the bounding mountains (M), alluvial fans (A), and ballenas (B) (shown as a group of parallel ballenas would occur, others may occur individually, cf., Fig. 5 and 6). The middle piedmont zone comprises the fan piedmont (P), and the lower zone the fan skirt (S). The bolson floor comprises an alluvial flat (F), playa (Y), and possibly other major landforms such as beach plains (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-04.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 4. A dissected mountain-valley fan in a mountain valley embayment of the piedmont slope. The dissected fan is comprised of fan remnants (F) and inset fans (I) between the fan remnants and down the axial drainageway (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-05.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 5. Two isolated groups of ballenas on a small part of a dissected, mountain-front alluvial fan near its apex. The landforms include ballenas (B), erosional fan remnants (R), and inset fans (I) in fanhead trenches and onfan drainageways (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-06.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 6. A zone of semiparallel ballenas (B) along a mountain front. The linear terminus of the ballenas is a commonly observed reflection of alluvial faulting paralleling mountain fronts. A somewhat dissected fan piedmont (P) below the ballenas is composed of broad fan remnants and inset fans (I) (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-07.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 7. Two dissected mountain-front alluvial fans (A) bounding an interfan valley (the triangular part of the fan piedmont between the two fans) (V) that is occupied by an inset fan, and examples of the three major piedmont slope drainage systems: an interfan-valley drainageway with onfan tributaries (1), a fanhead trench that broadens as it crosses the fan piedmont and has a few onfan tributaries (2), an onfan drainageway that has numberous onfan tributaries originating both on the alluvial fan and fan piedmont (3), and a broadly debouching interfan-valley drainageway that has both fanhead trench and onfan tributaries (4). Note that onfan drainageways may rise on any major landform or component landform (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-08.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 8. Diagram of a transverse segment of a dissected fan surface illustrating the common sequence of dissection alluviation, redissection, realluviation, etc., that produces different age erosional and constructional surfaces on the piedmont slope. In cycle 1 the original, constructional fan surface has been dissected by a narrow gully system, thus forming erosional fan remnants with flattish relict-surface summits (a) and relatively young erosional sideslopes that are the same age as the channel if they are actively eroding. Along drainageway 2 the sideslopes have retreated by erosion and a footslope (b), or pediment, has formed which is the same age as the sideslope. Drainageway 3 has been alluviated, or aggraded, and an inset fan (c) formed whose surface may by younger than the sideslopes if they have stabilized and the alluvium is from higher on the piedmont slope, or its surface may be the same age if the sideslopes are actively eroding or if both surfaces stabilized at the same time. Between drainageways 3 and 4 the fan remnants have been reduced to mostly partial ballenas. Along drainageway 4 a second cycle of dissection has cut the inset fan, leaving inset-fan remnants (d), and the pediments of that second erosion cycle have been buried under a yet-younger inset fan (e) formed by a second cycle of alluviation (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-09.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 9. A very small part of a strongly dissected fan surface showing partial ballenas (p), or fully rounded spurs, attached to fan remnants still broad enough to have some relict summit area (s) at their centers. Partial ballena is an alternative term for the sideslope landform element of erosional fan remnants when it forms a spur (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-10.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 10. A schematic diagram of fan aprons (A) on a fan piedmont (P). Note that the relict fan piedmont surface occurs borth above and below the fan aprons, separating them from both the mountain front and the basin floor (BF). Fan apron A1 is younger than the relict fan-piedmont surface because it overlies it, but is older tha fan apron A2 because it is buried by A2. Fan apron A3 was formed by lateral coalescense of several small fans from onfan drainageways, whereas fan aprons A1 and A2 are individual mantles debouching from fanhead trenches and would be considered of significantly different ages if a pedogenic soil of A1-age is buried by fan apron A2. Fan apron A3 is younger than the relict fan-piedmont surface, but may be either younger, older, or the same age as the other two fan aprons. Also, note that the fan-piedmont remnant at position f-1 is an ""erosional"" remnant (i.e., is scarped), whereas at position f-2 the same relict surface is a ""nonburied"" remnant; these distinctions are merely heuristic (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-11.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 11. A transverse segement of a pedimented fan piedmont that slopes toward the viewer. Along drainageway A the original fan surface (1) has been dissected by a single gullying cycle, leaving short pediments (2), or footslopes, flanking the gully channel. Along drainageway B the fan has been dissected by two gully erosion cycles, and their retreating backslopes have left pediments 2 and 3 behind them. A third erosion cycle has dissected drainageways C and D leaving pediment 4 behind its retreating backslopes. Divide a is transversely level and comprises only the relict fan-piedmont surface (1). Divide b is asymmetric and comprises pediment 2 merging with the relict-fan surface (1) after complete retreat of the backslope of pediment 2. Divide c comprises ridgeline remnants of pediment 2 and 3, and in the middle ground, a pediment pass formed by mergence of the backslopes of pediment 4—as they retreated from drainageways C and D—and destruction of the intervening ridgeline remnant. Divide d comprises a ridgeline remnant of pediment 2, a pediment pass (4-surface), and other remnants of pediments 2 and 3 in the background. Along divide c, pediments 2 and 3 are represented by only ridgeline remnants (i.e., ballenas), whereas along divide b the same age pediments are represented by pediment remnants with preserved, relict-surface summits. This diagram illustrates backslope retreat first parallel to major drainageways, and then parallel to tributary gullies on the sides of divides c and d. Other pedimented areas may have ovate or irregular outlines, rather than the prominently rectilinear outlines of this hypothectical illustration (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
"US-2012-03-27-12.tif","Landforms of the Basin & Range Province Defined for Soil Survey","US","January 1981","Figure 12. A schematic diagram of a fan skirt (S) that merges along its lower boundary with a basin floor (BF), and that was formed by coalescing alluvial fans originating at gullies cut in a dissected fan piedmont (P) and by debouching inset fans (I) of the fan piedmont. The erosional fan-piedmont remnants and mouths of the inset fans form the upper boundary of the fan skirt. It is the same age surface as the inset fans, but is younger than the relict summits of the fan remnants. It may be the same age or younger than the basin-floor surface, but as shown here is younger because its alluvium overlaps the basin-floor surface (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",""
